label,filename,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12
hiphop,hiphop.00074.wav,0.11074241408062645,73370.0,-63.71753,-59.011147,2.3985536e-05,-0.000121411504,2774.7858588335575,0.659704764881098,-0.10618955956651374,0.37513688,0.42144614,0.5087844,0.5483675,0.52741456,0.51377016,0.44497183,0.4647562,0.49739593,0.5545449,0.43965775,0.39075553,99.38401442307692,5968.685821037558,1.7912132,2712.468921764065,3136.0724025685945,3536.7329139542894,-68.91118,-0.08961284,-0.04685934,62.395336,-0.020755496,0.003960006,24.27625,-0.0022763195,0.0035902858,53.779545,0.0105853425,-0.020815607,-1.9351077,0.009615495,-0.010572677,12.820083,-0.009986965,0.0073000207,-4.3558745,-0.012330299,0.010865258,12.3553915,-0.0059630168,0.004449646,-0.21981908,-0.0057349703,0.0020361391,9.055807,-0.009043773,0.007585572,-0.97975254,-0.010001844,0.0029132727,3.9336565,0.00012588501,-0.0087017035,1.9129128,-0.008146854,-0.005781788
hiphop,hiphop.00075.wav,0.14681442744586234,97351.0,-66.9124,-63.89528,4.98772e-07,-0.00066473923,3140.9185614685907,1.445858324439798,1.7115218072750926,0.44031385,0.38194078,0.4022692,0.38860452,0.3733156,0.40566826,0.4527533,0.53296536,0.5381711,0.5294472,0.49253085,0.47554505,92.28515625,6336.75704212587,2.0242329,2849.9481077061205,3364.3935058211428,3823.145352299584,-94.559555,-0.00052954076,-0.005384084,51.677036,-0.06133599,-0.059896626,17.531384,-0.01953622,0.037023332,28.92272,0.03860223,0.028926298,2.0536478,0.03665704,-0.01766134,3.7297475,0.0021340023,0.012315861,-1.8468494,-0.0008227241,0.022377457,4.3727436,0.0059768134,0.014570158,8.770599,-0.0023488873,0.00093529857,2.1283352,0.005957641,0.011710699,-1.3841964,0.0078508165,0.0037717503,4.6820245,0.0003507198,0.0019138504,4.0688467,0.0075215357,-0.0015873237
hiphop,hiphop.00076.wav,0.09665249782482599,64030.0,-46.201653,-63.819725,0.0012162164,0.0011979501,2328.5263371258393,0.5534962591419712,-1.9416361954447934,0.55632216,0.54605466,0.49240643,0.35911593,0.4001073,0.38366696,0.4271414,0.33934757,0.31991896,0.36454237,0.3979932,0.5122035,95.703125,4935.3418761782195,2.1857002,2627.5253121184046,3292.301503830614,3878.736813603937,-111.27533,0.14219594,0.054798514,89.93035,0.00030881938,0.035190586,4.450366,-0.039597277,-0.018562028,14.5376835,-0.023389935,0.010241829,9.927538,-0.018939216,-0.015251679,-9.4755535,-0.046234924,-0.005632486,2.9035454,-0.020919535,0.009307543,-0.1585431,-0.029330676,0.010519679,-3.0790896,-0.014668471,0.009716655,3.2574103,-0.018132787,-0.00013603836,-1.5119748,-0.015946656,-0.0061733904,1.5706158,-0.004219922,0.004546996,2.3876393,-0.011555297,-0.0021846218
hiphop,hiphop.00077.wav,0.1376235619682908,91215.0,-59.463566,-68.184746,9.415391e-06,-3.6584228e-05,2987.595011513918,0.5414023958011431,0.8048449647069037,0.5263525,0.44880882,0.43549523,0.5317106,0.41276288,0.33696112,0.3856362,0.5020665,0.46899456,0.44293252,0.51023126,0.53149533,117.45383522727273,6404.82061611804,1.9557726,2900.2870433405433,3409.5002968915683,3866.230819563222,-25.850151,-0.0625724,0.024273196,70.90157,-0.04273133,-0.028495034,9.568534,0.036569063,0.0072507947,17.494287,0.059310064,0.014513056,-1.6235472,0.023653949,0.0071587493,-0.53744876,0.025075782,-0.0037548193,0.2639299,0.023858221,-0.0061721583,-4.636478,0.018847091,-0.0038193772,-0.5794757,0.013888401,0.0037818744,-3.067374,0.029043604,-0.0003770008,-2.406686,0.013952819,-0.015168593,0.38423532,0.004631401,-0.007477673,-2.147279,0.013743971,0.010623259
hiphop,hiphop.00078.wav,0.09665249782482599,64030.0,-46.201653,-63.819725,0.0012162164,0.0011979501,2328.5263371258393,0.5534962591419712,-1.9416361954447934,0.55632216,0.54605466,0.49240643,0.35911593,0.4001073,0.38366696,0.4271414,0.33934757,0.31991896,0.36454237,0.3979932,0.5122035,95.703125,4935.3418761782195,2.1857002,2627.5253121184046,3292.301503830614,3878.736813603937,-111.27533,0.14219594,0.054798514,89.93035,0.00030881938,0.035190586,4.450366,-0.039597277,-0.018562028,14.5376835,-0.023389935,0.010241829,9.927538,-0.018939216,-0.015251679,-9.4755535,-0.046234924,-0.005632486,2.9035454,-0.020919535,0.009307543,-0.1585431,-0.029330676,0.010519679,-3.0790896,-0.014668471,0.009716655,3.2574103,-0.018132787,-0.00013603836,-1.5119748,-0.015946656,-0.0061733904,1.5706158,-0.004219922,0.004546996,2.3876393,-0.011555297,-0.0021846218
hiphop,hiphop.00079.wav,0.17229266362142304,114127.0,-53.268097,-64.32131,-3.3673182e-06,0.00010078974,3212.057081748591,-1.4087376179185893,-0.06194607543960135,0.43953484,0.49402347,0.45570537,0.43344057,0.38190255,0.36544296,0.3571459,0.37228018,0.38705885,0.44847897,0.5280021,0.4658811,103.359375,6310.635751250725,2.3052876,2833.539110542565,3356.704428743963,3818.3296672453816,-79.72858,0.07095638,-0.064302266,62.312958,0.03731434,0.017081164,-5.1254992,-0.030120354,-0.021120686,18.232164,-0.0024010378,-0.011600811,12.871769,0.010470697,-0.0050980514,-14.090276,0.011609314,0.00725841,4.9098263,0.0021424023,0.004203695,1.6790172,0.0076964777,-0.0075040236,-5.7725415,0.008758949,-0.009494024,0.8208758,0.015730498,-0.0017429412,-3.799455,0.0018031348,-0.0014682167,2.0151176,0.00021203101,-0.0056256503,3.4152286,0.007352105,-0.0017259853
hiphop,hiphop.00080.wav,0.15493130075406034,102659.0,-49.25826,-50.003857,3.3040326e-08,-3.606372e-05,3377.5507287914616,0.22390201057628256,-0.26501455164446747,0.37597662,0.33858973,0.32648215,0.34336978,0.33520484,0.33211476,0.33600554,0.40224114,0.54679465,0.5716485,0.5040325,0.43226013,95.703125,6893.697603230134,1.9210533,2996.99902799362,3461.416872404496,3874.3052065804677,-64.0287,-0.0015632617,-0.034361307,50.810192,0.004877418,0.00739185,6.6335435,0.04788497,0.007954845,27.82341,0.020270988,-0.012449239,6.641089,0.020136401,-0.005636076,0.30421925,-0.0013882589,0.009680985,2.831295,-0.0060423897,0.012156343,3.2257662,0.00010293856,0.008953576,0.1621326,-0.00415572,-0.0025904856,0.60871875,0.008756239,-0.005825059,0.09283663,-0.001442615,0.0025975916,-5.0643578,0.0059817396,0.00816524,2.6649313,0.012168215,0.000121597164
hiphop,hiphop.00081.wav,0.05182163270978345,34365.0,-43.242645,-54.9375,-0.00014099096,-0.0010901622,1470.2938673723545,1.5620494712267872,0.07878870930437948,0.7078927,0.7793779,0.6688949,0.47682166,0.4401989,0.38350433,0.36760527,0.39521617,0.5493616,0.49911672,0.45673472,0.523827,103.359375,3279.0005641857597,1.6267579,1954.8448318870758,2526.5642453550263,3043.1184106873507,-215.99901,0.015214851,0.02278091,122.53193,-0.05205919,-0.0035566979,0.90699095,-0.08023663,0.022182021,39.34,-0.007901411,0.00049867504,9.276781,0.004667583,-0.004884224,26.04102,-0.0024782699,-0.0034151436,-4.044795,-0.014107978,-0.015956357,18.25596,-0.009481544,-0.0034915982,-6.5186934,-0.01638168,0.0031860725,13.916697,-0.008044184,-0.0002321299,-3.0740798,0.0024659554,0.0032353457,8.88901,-0.004390097,0.022963006,-4.347989,0.0072636777,-0.0021593599
hiphop,hiphop.00082.wav,0.11330995021268368,75133.0,-42.93422,-51.390354,-0.000101448626,-0.0009487015,2290.9396464507213,1.317794640101255,0.3383976540852452,0.46336022,0.4717792,0.46444917,0.43790266,0.47133297,0.46507534,0.4836552,0.58556455,0.52966225,0.5450515,0.62789804,0.49784115,107.666015625,4820.264974713602,1.416666,2181.5663391062944,2573.3639374119725,2944.479385240607,-122.77545,0.04669794,-0.016699668,95.02316,-0.04656668,-0.020361857,-29.384428,-0.039668057,0.007500124,46.777218,0.010315598,-0.010712164,-16.006794,-0.011692706,-0.0057187444,27.109676,-0.0062313126,-1.37707475e-05,-13.129478,-0.03461712,0.005384834,20.252937,-0.0051993905,0.0020998588,-5.3892794,-0.010553073,0.010149177,15.461106,-0.0010910521,0.0068493686,-6.9193435,-0.023434073,0.0006844503,15.639389,-0.009486868,-0.0039073643,-6.7110047,-0.0033737598,-0.004708754
hiphop,hiphop.00083.wav,0.11083682267498067,73454.0,-44.81618,-54.07543,-7.916602e-05,-0.00083914405,2367.6391734099548,-0.3240873040767963,0.14175315511935843,0.43693364,0.49669862,0.50700796,0.4614913,0.42132705,0.4467949,0.42561632,0.424911,0.45188257,0.43099186,0.4339274,0.43653268,103.359375,5016.46193218895,1.7440284,2302.8831941763406,2727.8513051802847,3114.150547090578,-121.9977,0.03421509,-0.041135058,89.62222,0.01984516,0.007394634,-25.78171,-0.053971294,-0.015095191,40.958427,-0.035580132,-0.012822192,-4.291184,-0.026590556,-0.005658923,27.560095,-0.01801401,-0.008517709,-15.568067,-0.007915432,0.010414756,22.402187,-0.0018840976,0.005516012,-10.835225,0.011974442,-0.005679256,19.812077,-0.0051330915,-0.01035949,-8.643745,-0.0008848645,0.0010402108,19.082935,-0.004340351,-0.016003033,-8.475936,6.239191e-05,-0.0034415156
hiphop,hiphop.00084.wav,0.10510961970707657,69647.0,-45.629627,-55.092033,-0.00019051194,-0.00034386714,2044.214176685774,-0.2113107265017187,0.3051447827270342,0.43952677,0.46536648,0.46595815,0.51675856,0.5875984,0.62440944,0.57002455,0.56308466,0.51424986,0.467777,0.48085186,0.46380928,112.34714673913044,4074.2718831569027,1.8301333,1933.5991084646994,2356.527215108132,2762.675741047384,-214.28505,0.004119572,-0.012012115,100.34033,0.019611757,-0.018818557,-33.472843,-0.004225174,0.006900389,47.243874,-0.0052267904,0.0033090995,-8.946487,0.040325563,0.007842028,12.985617,0.02532248,-0.004084754,-17.303013,0.01281128,0.0050300304,11.073051,-0.004580509,0.003573871,-11.7122,0.0014255315,0.0049718516,8.803368,0.0014098303,0.009054339,-7.8350787,0.0043880185,0.0046360763,6.2592897,-0.0017793232,-0.0046564876,-0.11005688,-0.0030344368,-0.005648642
hiphop,hiphop.00085.wav,0.12721671379543698,84307.0,-47.673145,-53.26067,-3.1309453e-05,-0.00059954467,2607.8596297434747,0.0021301413404679445,0.09552104363701999,0.4279815,0.4758912,0.45270723,0.4666559,0.47338796,0.4530301,0.43574965,0.47887513,0.49358362,0.51557195,0.5554007,0.490376,112.34714673913044,5534.641062300609,1.4621576,2391.9552711530187,2748.8119665916424,3074.4592046104854,-114.32079,-0.07053057,0.008647229,80.8604,-0.011439765,-0.001223794,-18.20416,-0.011935371,0.0038037975,50.670105,0.0008886334,-0.0021177367,-14.925235,0.008767509,-0.0034837532,29.26206,0.0010131019,-0.0044008764,-20.069794,-0.01659271,-0.003427983,18.574259,-0.009939974,0.0006749842,-17.683847,0.009610195,-0.0030539192,16.68106,0.00924936,0.0025764438,-11.426418,-0.00622051,-0.00036525045,16.29898,-0.003150314,0.0058645075,-4.4611216,0.014424916,0.007606875
hiphop,hiphop.00086.wav,0.07984399168600155,52927.0,-48.40933,-56.30062,-3.2584718e-05,-0.00049009355,2083.438900600618,0.2139186203357281,-0.01241344920006641,0.44896773,0.43470445,0.42449617,0.40114003,0.35432553,0.37074474,0.47563234,0.568465,0.6628756,0.7085933,0.50013685,0.4068694,99.38401442307692,4479.439167633411,1.6786919,2198.235479630826,2652.3365748912342,3068.494513854414,-198.95903,0.14152297,-0.035693042,92.613266,-0.035350204,-0.007958383,-19.521551,0.02753741,0.009026651,39.53248,0.033160746,-0.0007974786,-0.6365576,0.01755562,0.009291753,33.590065,0.02417745,0.008135555,-6.4646487,0.00028323464,-0.000378591,27.523468,0.044460572,0.0038949675,-2.3977473,0.025547164,0.014879806,14.995195,0.034823783,0.0007582465,-2.988018,-0.015183245,-0.0031560846,14.89381,0.004449193,-0.014938868,-3.3824236,0.00951992,-0.001052308
hiphop,hiphop.00087.wav,0.08777506888051044,58219.0,-46.07942,-53.225452,-6.315356e-05,-0.00062673894,2473.246186853674,0.9193653590244826,0.6836129988064936,0.5286175,0.4939248,0.5459309,0.56571656,0.5694302,0.5820761,0.6061688,0.67387545,0.65159583,0.6398947,0.60367346,0.544772,135.99917763157896,5509.702182424594,1.9071851,2499.7054920097867,2873.0245860860036,3217.7388823263877,-168.2848,0.03874165,0.04810988,70.928505,-0.017306363,-0.0053967903,-3.0489557,-0.0076597766,-0.01664277,54.81575,-0.017020319,-0.004133552,-12.119344,-0.027667565,-0.005842685,30.501707,-0.01762705,-0.0066429176,-1.5368698,-0.01647018,-0.012837713,28.829435,-0.011679535,-0.011366976,-8.936954,-0.009461777,-0.0008235966,18.75314,-0.0036565056,-0.0019722136,-6.6041923,-0.009686369,-0.0042374064,14.595448,-0.007676621,-0.0021798485,-3.5817893,-0.0061619817,-0.007373777
hiphop,hiphop.00088.wav,0.14988572783739365,99324.0,-51.343533,-50.51322,-1.4130469e-05,-0.0003650592,2694.784127434263,0.2015788695178868,-0.5107804187059999,0.46525055,0.4729155,0.48871562,0.40790468,0.46033773,0.46320164,0.3847834,0.41205376,0.42830223,0.5193092,0.5223938,0.49752077,117.45383522727273,5599.723628280887,1.5551047,2389.139506916576,2751.0036463577107,3074.6963774171463,-89.90493,0.05123361,-0.025839778,79.77237,-0.00082368107,0.024698963,-25.73345,-0.01565598,-0.0076006413,47.74009,-0.0053145406,0.0038428744,-10.01658,0.000368077,0.00040276514,31.554688,-0.001875738,-0.00063136773,-22.208488,-0.025458992,-0.0036252937,26.64222,-0.024259005,-0.020657353,-10.969624,8.151979e-05,0.005331333,18.825157,0.0061593037,0.0048644505,-15.554685,0.0097085135,0.008019339,14.415654,0.024072258,-0.0029508935,-10.034327,0.013041603,0.0028534182
hiphop,hiphop.00089.wav,0.11757230943058777,77899.0,-48.885796,-37.155205,-2.1367363e-05,-0.0006350159,2669.947535799815,-0.3092805033153504,-0.6386791713011145,0.4926965,0.6314159,0.5254029,0.4732515,0.51056576,0.54736006,0.47860077,0.46804327,0.54310334,0.4614784,0.4193786,0.4296433,123.046875,5526.430800010876,1.7009937,2396.5034787087584,2750.1062601842036,3074.8076702617395,-103.14578,-0.023790568,-0.036999412,74.096306,0.00069510133,0.01932463,-22.450449,-0.045364216,0.004745075,51.598633,0.007636204,-0.0021422312,-7.0803447,0.015549752,0.004913191,32.669758,0.018251905,-0.006577545,-14.982949,0.014992303,-0.0012117521,19.638306,-0.0014937514,-0.009043118,-7.0651374,0.005931997,0.00091559225,22.265232,-0.0016316874,-0.007296349,-7.3165903,-4.6466914e-05,0.012403311,17.61653,-0.011991557,0.007008117,-0.03586337,0.0043078507,0.008689949
hiphop,hiphop.00090.wav,0.10443931868716164,69192.0,-50.433544,-43.57947,1.8919345e-06,-0.00055105763,2272.5405033638026,-0.8468892076591037,-0.09153455602802545,0.5087378,0.43659556,0.42335287,0.47495216,0.56905836,0.5227774,0.45879802,0.45659447,0.46742988,0.4927112,0.498378,0.48145646,151.99908088235293,4964.2193504386605,1.4688296,2327.148206991108,2778.1804313679772,3185.5560882404384,-109.51281,-0.0032758056,-0.015216304,97.39123,0.033467565,-0.008036367,-20.617918,0.0036076945,0.0051587047,37.375572,0.00031920284,0.014191907,-3.1134143,0.0258312,0.014741493,28.608015,0.0016756522,-0.002308223,-14.167001,-0.015655398,0.003701649,23.848665,-0.02401295,-0.015956227,-8.735609,-0.003335213,0.00035392842,19.89689,0.0014883426,-0.008461701,-11.290995,0.0052356,-0.0027839988,17.932451,-0.0036617487,-0.010233685,-3.4741397,0.016700832,0.004053295
hiphop,hiphop.00091.wav,0.1385510319992266,91834.0,-46.30487,-58.320263,-4.4950786e-05,-0.0008281389,2629.0449787378852,0.14687396492520927,0.30249261107298503,0.48931998,0.50586873,0.5012401,0.5254784,0.6083461,0.6296427,0.5484709,0.50450224,0.5135508,0.5378417,0.561721,0.47721648,103.359375,5411.5703963348315,1.5373178,2350.8161857981336,2702.5938118741715,3023.228538833795,-105.535225,0.20234576,-0.07620305,76.67295,0.0049964613,-0.017847558,-24.781746,0.0002573689,-0.0036664582,55.20959,0.028286077,-0.007419163,-8.259848,-0.014030469,0.001805955,28.89764,0.030027356,-0.002346028,-15.744415,-0.0015906594,0.015924674,26.299292,0.01706658,-0.00551929,-8.478252,0.010164227,0.009401817,20.452374,-0.0012201477,-0.0010528066,-8.147399,-0.013482701,0.00924967,13.909218,-0.0078002983,0.0059397235,-6.5623593,-0.002280762,0.010425178
hiphop,hiphop.00092.wav,0.07259227873646558,48094.0,-44.983265,-50.113483,-3.0277448e-05,-0.00091662107,2330.136830337981,-1.009140236605234,-0.5491891095044887,0.4249025,0.40240568,0.38749492,0.43807834,0.48105252,0.41471854,0.39753634,0.46280834,0.568373,0.6986693,0.5866567,0.47217435,112.34714673913044,5836.389018543358,1.6947085,2664.101041153429,3083.9648431181863,3457.9091057782907,-145.03775,-0.03812589,-0.038824294,84.07012,0.008590267,0.019755045,10.8738365,0.02049499,0.01333844,43.602345,0.009400317,-0.007382413,6.2924957,0.032261014,-0.004823599,36.12595,0.018181099,4.352015e-06,-14.64767,0.014834157,0.0034220223,26.805588,0.014557404,-0.0060915877,-10.327143,0.019871406,0.0075331884,24.690153,0.016991884,-0.0042422065,-8.718044,0.010988985,0.0027836643,18.786041,-0.0032668184,-0.0038716223,-4.3923764,0.004462031,0.004923683
hiphop,hiphop.00093.wav,0.15213151947989173,100807.0,-44.607327,-67.41988,-0.00010606058,-0.00075378123,3185.5488970508754,-0.1069564428549264,0.02590546886588379,0.44674325,0.42721665,0.4261149,0.46782875,0.5652684,0.62482095,0.49746144,0.46960863,0.46203575,0.4472387,0.44271186,0.44266632,117.45383522727273,6278.469175971578,1.8781555,2603.879338435058,2885.2344389998443,3130.842129418494,-191.64328,-0.051682476,0.06312095,41.318245,-0.011316021,0.010014377,5.013655,-0.0035383927,-0.01649647,65.45381,0.0074358075,-0.008919488,-4.320505,0.012624841,-0.006184378,42.6368,-0.003700667,-0.0106545165,-12.25125,-0.0036265634,0.0016869005,23.813137,-0.014083662,0.0018290194,-4.262662,0.008934237,-0.0050964644,16.029984,-0.0018939062,-0.0028024183,-5.084965,0.017583113,-0.00079146115,16.429445,-0.015295062,0.00019519826,-9.367057,-0.0033280018,0.0015687528
hiphop,hiphop.00094.wav,0.05418184756863882,35897.0,-45.893158,-44.988495,-0.00012288056,-0.0008955668,1929.804573827176,-0.04241481104438747,0.18175161723703584,0.530802,0.4307984,0.35291544,0.3429083,0.35171333,0.3407693,0.36398676,0.43125948,0.5367172,0.61526215,0.60391665,0.6072779,151.99908088235293,4412.4081215559745,1.864868,2249.5293566052046,2747.047826099297,3197.940629256372,-169.90744,0.033928778,-0.06757667,98.044304,-0.017033502,-0.01103767,-11.313633,0.0015630346,0.029624276,38.255463,0.0065619326,0.008385474,5.08135,-0.006022289,0.02416375,25.405148,0.017654115,-0.006928849,-11.835303,0.018451704,-0.012300858,25.126324,0.016659511,0.0053981324,-5.543401,0.011917369,-0.0029943932,19.20919,0.005493267,-0.009210975,-2.9169095,0.004888767,-0.009150124,18.207973,0.010622254,-0.0113184275,6.095454,0.0018783793,0.0021710296
hiphop,hiphop.00095.wav,0.1575562373114849,104411.0,-46.896526,-59.41135,-1.8069622e-05,-0.00075706386,2735.685144535069,0.277224834600355,0.01648669969420661,0.5781043,0.51265377,0.51772153,0.5243709,0.5508193,0.5558744,0.5714833,0.60863143,0.6384505,0.60621506,0.53379005,0.5519774,112.34714673913044,5419.747351272476,1.3058459,2295.5018679121245,2626.468651033874,2926.526208927158,-92.64569,-0.043605555,-0.054938413,77.41155,-0.02731045,0.0032865258,-32.758095,0.022982527,-0.0033903809,54.586475,-0.011148646,-0.0075627966,-13.199569,0.009316254,-0.00081898057,33.660706,0.010934624,-0.00070273294,-12.074938,0.013620123,0.001834855,28.02354,0.017759072,-0.004513618,-11.954623,0.016084248,0.0065499917,18.8322,0.014986034,0.0013244875,-6.6618686,-0.0013978594,0.00043928024,13.044242,0.008991651,-0.006076863,-7.011976,0.010133687,0.007707379
hiphop,hiphop.00096.wav,0.08311732646945089,55092.0,-42.311882,-56.142258,-9.588403e-05,-0.00095914694,1752.5186298573558,-0.02534802366062733,0.08371426402863148,0.3771169,0.37535894,0.41573203,0.48970088,0.57492936,0.5032434,0.36744845,0.34521547,0.40675536,0.4206192,0.40593505,0.41683424,107.666015625,3490.593845163863,1.7737213,1811.8528990435989,2289.480439511508,2751.6225203047316,-128.18356,-0.078815244,-0.023576066,124.55868,-0.006126414,-0.0061634653,-37.18115,0.018226115,0.015578855,43.889126,0.00921726,-0.024154365,-12.773454,0.037122883,-0.004291344,18.995405,0.025896419,-0.0037505215,-9.288907,0.009617605,-0.0039526816,19.782911,0.004688853,-0.005525237,-6.878305,0.014021872,-0.008686968,13.470524,-0.0077966717,-0.004169479,-5.9719143,0.009485736,-0.00090808305,12.324474,-9.780141e-05,-0.0024780342,-4.6459928,0.0013265396,0.011084657
hiphop,hiphop.00097.wav,0.11600512676430781,76900.0,-43.06491,-54.055225,-6.047862e-05,-0.000978915,2582.037496181479,0.9664987607927195,-0.14696125144127573,0.4764258,0.48572457,0.4933779,0.5828275,0.52446634,0.43222925,0.40982592,0.4069943,0.44039354,0.44447464,0.49677143,0.494669,151.99908088235293,5731.720664606293,1.4603279,2526.1833701505034,2887.373647330853,3216.4361629195155,-111.19162,0.044184394,-0.025781572,80.629234,-0.025278669,-0.0074853594,-0.8914625,-0.008191874,-0.0070503713,50.620903,0.0037757147,0.012737287,-13.467605,-0.02472752,0.014398898,35.320023,0.0031551032,-0.00011831388,-14.841078,0.0026584298,0.005019084,21.189829,-0.005005228,-0.0028067173,-13.5769615,-0.010262131,4.4542416e-05,19.61934,0.005431625,-0.0055401796,-11.766459,0.0024564732,0.008833277,16.967947,-0.004341636,-0.0028605314,-9.359967,-0.00081361237,0.0015062843
hiphop,hiphop.00098.wav,0.10070602523201856,66772.0,-43.163567,-50.987396,-7.908586e-05,-0.0009302628,2538.6441659483235,0.868354486843613,0.13094081026501353,0.50314367,0.58802056,0.6250826,0.5387552,0.4920473,0.45897523,0.44019693,0.46728805,0.5834229,0.60869235,0.5563182,0.539943,107.666015625,5353.532335321201,1.6768297,2341.3393617483794,2690.230867747592,3008.6504782768225,-129.85645,0.04263635,0.05275034,72.016136,-0.0112432595,-0.0034472554,-23.281464,-0.037168067,-0.00066669245,63.21336,-0.025799708,-0.01405192,-6.8841476,-0.011128373,-0.002143489,34.399254,-0.00549239,0.0015039823,-12.2047,-0.011480631,-0.0071647908,30.490248,-0.023435263,-0.001266602,-7.5962567,-0.010588681,-0.0014300946,20.596848,-0.009090441,-0.004935459,-6.2104917,-0.0134899905,-0.011094542,14.676088,-0.013196808,0.0034865106,-2.949456,-0.011975264,-0.00056724186
hiphop,hiphop.00099.wav,0.10151491806844548,67249.0,-56.930626,-64.147316,-6.0905462e-05,0.00029873473,1963.0643815725887,0.5702151015649135,-0.06721091135190803,0.37658682,0.45178252,0.5966116,0.4718446,0.4083173,0.3761032,0.41972318,0.4167659,0.44596085,0.48085693,0.37326732,0.35290745,107.666015625,3798.4537005147913,1.8933765,1917.4023309515228,2414.5528191036697,2875.424800577543,-138.8806,-0.17518358,-0.03804856,100.20721,-0.054001197,0.009815567,-31.442928,-0.008149376,0.017978799,32.449326,0.018288815,-0.023555243,-2.7517657,0.013106213,0.010710189,13.091758,-0.016664742,-0.0041039414,-14.506294,-0.004777522,-0.0055187205,13.94322,-0.003982689,-0.0071348906,-15.174354,-0.011886648,0.004360132,8.177486,-0.040764574,-0.0036515954,-4.9255123,0.0005382614,-0.006953785,3.5089593,-0.01785478,-0.0011800908,-7.9849477,-0.008471834,-0.0037614258
jazz,jazz.00000.wav,0.07841653373936582,51961.0,-41.644653,-78.978806,-0.00044514594,-0.0005023064,1503.9322998491905,-0.9087738232187785,0.004399657970026899,0.44138983,0.30552775,0.3252968,0.40065515,0.45663956,0.33318195,0.21843989,0.36186194,0.3874543,0.32182184,0.2842527,0.29697284,123.046875,2799.366367278132,1.1771885,1754.3003588405395,2457.745013487388,3130.709625467505,-252.09982,-0.061176345,-0.05380615,137.90314,0.038187947,-0.0018341127,-11.12893,0.043142248,0.012531511,8.363254,-0.0011634296,-0.003377775,0.73125374,0.013418008,-0.0002693612,1.5888377,0.0068467497,0.0005964606,-3.731885,0.010130594,-0.0059356363,-4.134912,0.011319445,-0.011089641,-5.499282,0.010816459,-0.0010500595,-2.6316204,0.0060455995,0.0030942897,-3.5324266,-0.0001854524,0.008421336,-3.143262,-0.00038979686,0.003284854,-1.8463441,0.00064233434,-0.0028723585
jazz,jazz.00001.wav,0.059293884135730855,39308.0,-43.597664,-70.563354,6.5608874e-05,0.00022205172,1266.4884317094,0.7018846020425529,0.18596399926773302,0.35416824,0.32344383,0.3272462,0.29787707,0.36571172,0.55558276,0.3733807,0.27714497,0.23290297,0.25720876,0.23892257,0.33280784,135.99917763157896,2410.6862220852668,1.1086144,1691.2917036170227,2415.5669282474614,3104.598056425014,-345.75772,0.10310473,0.020771036,146.97388,-0.056643426,-0.015153671,-0.50894165,-0.04498331,-0.0029154317,22.634274,0.015174407,-0.0067503783,5.8155456,-0.011917087,-0.006749834,10.363343,0.031566102,0.005159333,-0.15792395,0.0067318357,0.0013319406,-1.7160186,0.0023207986,0.006853702,-6.119844,0.0018872002,-0.0044222535,-0.522886,-0.018692166,-0.0033411381,1.0385449,0.00046830645,0.006769586,1.2205256,0.007462889,-0.0026140222,-1.9355481,0.014973038,0.0023232074
jazz,jazz.00002.wav,0.05785736296403712,38344.0,-57.62739,-79.9814,1.2911393e-06,5.762706e-07,1064.7190884868965,-0.20819272441896208,-0.0878163567290751,0.3990941,0.3270023,0.22919045,0.18744597,0.12930448,0.2398971,0.20703109,0.18869379,0.24313653,0.31165475,0.44209427,0.3084749,151.99908088235293,1895.8628076964908,0.9338183,1050.3578732500332,1481.7967235987232,1958.7881562539656,-256.9818,0.076519296,-0.059130132,175.33954,0.037035782,-0.007168526,-44.81545,-0.018172285,0.028450089,25.638649,-0.012490122,-0.0017332367,-4.25749,0.002965475,0.0025817514,-0.22635283,0.003398646,-0.005900382,-11.3197775,0.00434007,0.008380803,-9.186365,-0.005180537,0.0019361092,-4.102288,0.0023979116,-0.0032654738,-8.307013,0.0034603288,0.0007407979,-22.554068,-0.008090386,0.0011728287,-7.60941,0.008261803,-0.0028081855,-7.656197,0.00015548136,0.004504809
